15	15	1.000000	217.000000	187.000000	216.915924	187.156281	216.911865	187.212845	216.863495	187.181244	216.875259	187.111435	216.970383	187.170883	217.183792	187.030792	217.376511	187.118500	218.173248	187.573837	220.450363	188.830841	223.563553	189.654083	235.733368	191.608398	242.957443	192.326416	260.040680	192.316345	268.094391	192.475998	
15	15	1.000000	222.000000	187.000000	221.140823	187.009247	221.055206	186.954422	221.126358	186.991928	221.234100	186.962112	221.214874	186.975983	221.857910	187.035339	222.358704	187.262695	224.071930	187.758728	227.632111	188.424545	229.657578	188.456879	231.323135	188.899597	232.329971	187.995010	240.610306	184.424942	249.008636	184.551987	
15	15	1.000000	227.000000	187.000000	226.577408	187.008972	226.577026	186.969467	226.675766	187.049911	226.509995	186.994415	226.523666	187.008057	226.494354	187.200134	226.730530	187.473618	226.606766	188.310516	228.941589	189.009521	231.175598	189.049957	233.929703	189.092789	234.552383	188.971893	245.459717	187.277145	252.533768	186.408569	
15	15	1.000000	232.000000	187.000000	231.761032	186.951828	231.958572	186.943420	231.955597	187.015549	231.924194	186.969833	231.918900	187.064865	232.049026	187.225494	232.094009	187.349304	232.310699	187.882751	232.670120	188.358047	232.716064	188.323730	232.683319	188.050430	232.595840	187.749176	241.628723	184.677750	249.516510	184.508286	
15	15	1.000000	237.000000	187.000000	236.965698	187.037811	237.063782	187.002365	237.066360	187.002228	237.063034	187.027740	236.969910	187.068115	237.021988	187.126236	237.164795	187.309753	237.167572	187.405487	237.269333	187.534027	237.231720	187.492096	237.287888	187.561569	237.335175	187.560989	248.640564	186.329926	252.648575	183.650864	
15	15	1.000000	242.000000	187.000000	241.960251	187.013489	242.034897	187.003265	242.002213	186.977402	242.020996	187.035248	242.087204	187.093124	242.049881	187.199142	242.255234	187.417847	242.396729	187.670776	242.412643	187.824753	242.302338	187.821747	242.403976	187.820099	242.391388	187.763809	246.175369	186.646698	252.398239	185.148178	
15	15	1.000000	247.000000	187.000000	247.018112	186.938858	247.043091	186.989075	247.033981	186.966446	246.955231	186.984100	247.191925	187.117706	247.198669	187.336655	247.444290	187.600937	248.194778	188.647308	248.422989	188.926758	248.331055	188.833832	248.434647	188.872253	248.471451	188.784836	249.172760	187.937607	253.213470	185.268494	
15	15	1.000000	252.000000	187.000000	252.082809	186.948837	252.009338	186.946640	252.064011	186.985764	252.068008	186.991409	252.051193	187.051743	252.094666	187.284317	252.045120	187.489990	252.068054	188.041168	252.075150	188.102005	252.081131	188.044312	252.145737	188.087402	252.216202	188.038437	252.668182	187.589859	254.951111	184.751114	
15	15	1.000000	257.000000	187.000000	256.981323	187.035110	257.012207	187.003998	256.912170	187.082550	256.913086	187.070984	256.825684	187.212784	256.908813	187.450607	256.737488	187.706879	255.628906	189.258286	255.631348	189.517303	255.765518	189.349197	255.627518	189.455276	255.673691	189.429688	255.952942	189.285141	257.832001	186.567047	
15	15	1.000000	342.000000	187.000000	341.979401	186.937622	341.980621	186.887238	341.982391	186.843307	341.906433	186.887970	341.951416	186.901550	341.953094	187.220764	342.012512	187.344696	342.080780	188.262527	342.073212	189.812225	342.069305	190.889023	342.186493	193.722580	342.270020	195.329865	342.601868	197.675644	343.420135	197.876831	
15	15	1.000000	347.000000	187.000000	346.676910	186.916382	346.529297	186.853104	346.474915	186.826736	346.421967	186.796341	346.465149	186.841492	346.638245	186.953186	346.925812	187.042404	347.739594	187.317932	348.997467	188.014297	349.769775	188.360291	351.608673	189.105438	353.435028	189.426025	356.195160	190.092392	356.939972	190.476135	
15	15	1.000000	352.000000	187.000000	351.322723	186.798767	351.080536	186.722137	351.085602	186.663269	351.095795	186.634064	351.291718	186.709702	351.673492	186.755264	352.208954	186.861649	353.142090	187.099777	354.644104	187.553177	355.714661	187.885803	357.741730	188.634186	358.345215	188.781204	361.145233	189.611328	361.431213	189.958923	
15	15	1.000000	162.000000	192.000000	161.399780	192.232590	161.060684	192.070633	161.072342	191.768295	161.313004	191.696518	161.666092	191.534775	162.940002	190.932190	163.820831	190.469742	167.220734	188.414200	172.617050	185.942871	175.999191	184.590607	187.715271	182.698944	195.944443	182.809250	190.330536	175.382278	190.269455	176.253906	
15	15	1.000000	167.000000	192.000000	166.467422	192.088745	166.308289	192.103378	166.050507	191.941589	166.331604	191.732605	166.816086	191.762878	168.156677	191.182022	169.166656	190.752274	172.780731	189.175003	177.995834	186.871552	181.327194	186.025787	192.437408	184.043076	200.541107	183.996185	189.386536	176.678146	189.382187	176.770660	
15	15	1.000000	172.000000	192.000000	171.334396	192.142654	171.189240	192.211304	170.971359	192.039886	171.237335	191.913544	171.765884	191.812195	173.123169	191.302628	173.941498	190.967331	177.737656	189.604706	183.553101	187.455063	187.041031	186.644028	199.085175	184.884766	206.448059	184.453461	194.106979	175.369888	194.044540	176.876678	
15	15	1.000000	177.000000	192.000000	176.109756	192.369400	175.728287	192.390549	175.613602	192.264343	175.853592	192.180481	176.366806	192.228943	177.485306	191.769852	178.337921	191.381409	182.012070	190.334503	187.734665	188.501587	191.542267	187.510742	203.747238	186.051712	211.887054	185.153473	199.961502	169.674210	199.931717	169.639725	
15	15	1.000000	197.000000	192.000000	196.932312	192.120850	196.786346	192.019272	197.097275	192.116104	196.985260	192.052063	197.037125	192.091553	197.554855	191.941132	197.598541	191.716919	198.973053	191.574554	202.658432	190.763367	203.448502	189.265686	204.204666	181.001923	207.555252	179.312607	197.958328	160.627869	198.011322	159.331451	
15	15	1.000000	202.000000	192.000000	202.040802	192.102646	202.003525	192.026077	201.842621	192.018402	202.031021	192.008179	202.119675	192.089478	202.572968	192.181473	202.581650	192.175308	202.827271	192.542984	203.539551	191.731796	204.436554	190.458359	205.628433	182.877518	208.079437	179.756882	197.361832	160.978409	197.400726	159.661591	
15	15	1.000000	207.000000	192.000000	206.804321	191.811249	206.763870	191.642410	206.750046	191.562790	206.908203	191.655579	207.050705	191.868866	207.587646	192.275238	207.907074	192.584229	208.923706	193.049835	209.634933	192.636795	210.015289	191.137451	210.904495	183.263901	210.873062	177.060532	203.406097	170.512878	203.420334	170.493378	
15	15	1.000000	212.000000	192.000000	211.781113	191.813004	211.749802	191.674850	211.616409	191.666840	211.692474	191.756302	211.796921	191.937576	212.302994	192.304352	212.620102	192.670151	213.998795	193.203781	216.813553	193.582397	220.866425	193.576950	234.567734	194.781143	243.485046	195.395035	262.351410	195.341553	271.924652	195.466721	
15	15	1.000000	217.000000	192.000000	216.449875	192.111496	216.232025	192.128281	216.113586	192.162659	216.287491	192.089417	216.586823	192.173264	217.422897	192.078522	218.067490	192.236160	220.189590	192.797531	225.077347	193.737564	228.886993	194.361282	241.228378	195.883499	250.371170	196.220428	261.821411	197.443314	271.363098	197.229431	
15	15	1.000000	222.000000	192.000000	221.239914	192.012970	220.785522	191.937332	220.812210	191.973618	221.133041	191.977081	221.381775	192.083603	222.382874	192.181122	223.803711	192.615906	227.179581	193.626724	233.195648	195.174149	236.328354	195.622284	246.009628	196.085510	252.755402	195.663101	260.361023	197.155533	269.979858	197.276321	
15	15	1.000000	227.000000	192.000000	226.413620	192.018356	226.259628	192.016495	226.104233	192.049545	226.199142	192.042068	226.354919	192.089813	227.152390	192.396957	228.167130	192.710678	230.693695	193.881424	234.907700	195.290253	236.100525	195.583939	245.781799	196.047165	252.527573	195.624756	260.133209	197.117188	269.752045	197.237976	
15	15	1.000000	232.000000	192.000000	231.850937	191.906937	231.393616	191.916580	231.426163	191.969391	231.515137	191.971863	231.682693	192.089600	232.281754	192.431885	233.572357	192.783417	236.234131	194.277100	238.413803	195.435760	237.360825	195.432678	246.135071	195.778107	252.880844	195.355698	259.991302	196.168594	269.604523	196.289383	
15	15	1.000000	237.000000	192.000000	236.951309	192.002975	236.540848	191.964767	236.423584	192.066528	236.811417	192.049988	236.918381	192.237350	237.688721	192.490326	239.078827	192.859344	242.970886	194.423935	244.351456	196.049942	243.939270	196.522232	245.082718	195.550354	251.895859	195.148392	259.006317	196.399094	268.424011	196.547226	
15	15	1.000000	242.000000	192.000000	241.698425	191.976852	241.823212	192.032852	241.677338	192.050705	241.761078	192.089478	241.983536	192.220734	243.072006	192.496582	243.507645	192.983246	246.246536	194.759521	246.332687	196.641083	245.856262	197.368546	246.556122	196.257034	253.212128	195.855072	260.817749	197.347504	270.430969	197.319748	
15	15	1.000000	247.000000	192.000000	246.513092	191.900818	246.710266	191.981155	246.695526	192.056625	246.596985	192.055313	247.025986	192.214325	247.816147	192.618851	248.491074	193.156235	251.918701	195.025009	253.834045	195.149551	253.557892	194.910019	253.601334	195.064209	254.195816	195.138596	261.538696	195.889328	271.111938	195.765060	
15	15	1.000000	252.000000	192.000000	251.775879	191.926178	251.666794	191.966843	251.592896	192.079163	251.754288	192.075912	251.735489	192.235611	252.518600	192.660339	253.558472	193.124741	253.596695	195.344086	256.913940	194.965607	256.682007	194.913467	256.764862	195.179398	256.783997	195.119354	264.884674	195.296997	272.217468	194.963928	
15	15	1.000000	257.000000	192.000000	256.553589	191.995224	256.448425	192.004501	256.510101	192.184341	256.539734	192.146088	256.632080	192.348175	257.354614	192.754654	258.348938	193.235275	258.750793	195.481628	262.008575	195.096268	261.699036	195.197525	261.899353	195.358963	261.827972	195.333618	268.221832	195.500000	274.750854	195.228790	
15	15	1.000000	262.000000	192.000000	261.590637	192.027679	261.490112	192.038528	261.214508	192.163452	261.219452	192.176834	261.678772	192.305984	263.015350	192.913925	263.718109	193.433319	265.972198	195.754196	268.006531	194.786545	268.289948	195.049789	268.282684	195.227219	268.265625	195.226822	268.564240	195.223862	274.655701	195.505829	
15	15	1.000000	267.000000	192.000000	266.644958	192.002914	266.468903	191.993149	266.049774	192.170868	266.309967	192.239990	266.590454	192.357239	267.973907	193.003693	269.021515	193.665344	270.987732	195.743362	267.874359	194.355423	268.204102	194.515900	268.196838	194.693329	268.179779	194.692932	268.478394	194.689972	274.951050	194.685883	
15	15	1.000000	272.000000	192.000000	271.029419	191.989136	270.772949	192.066010	270.513123	192.213089	270.753357	192.289993	271.431030	192.386536	272.319763	192.979218	273.096741	193.757004	275.662048	195.875153	275.572388	196.252060	275.569702	196.803406	275.396240	197.095795	275.411316	197.054276	275.412354	197.163773	275.735229	198.626129	
15	15	1.000000	277.000000	192.000000	276.349365	191.941208	276.175171	192.029541	276.188751	192.201401	276.246948	192.316147	276.833252	192.348557	277.142395	192.988937	277.585175	193.577194	279.817230	196.006470	281.516937	199.573013	281.969116	201.856461	282.499969	208.086975	282.621887	209.988541	282.421448	209.350327	283.339783	206.029282	
15	15	1.000000	282.000000	192.000000	281.941437	192.041275	281.999146	192.033432	281.913513	192.087692	281.970001	192.194702	282.037048	192.168518	282.060638	192.478561	282.062653	192.789200	282.023224	194.248795	282.540466	196.737991	282.418182	198.436249	282.373352	204.083862	282.302643	206.000885	282.427826	204.962738	282.801575	199.663147	
15	15	1.000000	312.000000	192.000000	311.990784	191.827026	311.982941	191.851425	311.968323	191.895203	311.996796	191.890961	312.002289	191.978668	312.088806	192.498306	312.019684	192.974564	312.066895	194.274643	311.873840	196.169861	311.715576	196.116867	311.694550	196.037170	311.696411	196.081070	311.678741	196.060623	311.743988	196.135010	
15	15	1.000000	322.000000	192.000000	321.890076	192.096924	321.686523	192.098953	321.760437	192.043274	321.828094	192.050400	321.967773	191.944977	322.445984	192.394348	322.774261	192.596863	323.644409	194.035385	324.387207	195.314529	325.541687	195.513412	330.085510	195.902359	330.135712	195.900436	330.106812	195.927429	330.172760	195.912399	
15	15	1.000000	327.000000	192.000000	326.916077	192.056610	326.704498	192.067841	326.613312	192.101273	326.859833	192.143417	327.025391	192.101364	327.129547	192.282410	327.021332	192.849365	327.062103	194.635101	327.911102	196.460999	328.821381	197.226730	332.993378	197.736298	333.278717	197.767700	333.289856	197.802155	333.249023	197.788696	
15	15	1.000000	337.000000	192.000000	336.885315	191.980606	336.861267	191.950943	336.824463	191.957886	336.820343	191.903458	336.889252	191.939926	337.056610	192.171463	337.036835	192.338623	337.077698	193.427094	337.042053	195.543655	337.107513	196.893524	337.598480	199.628937	337.839081	200.561676	338.811432	200.805573	338.818329	200.783234	
15	15	1.000000	342.000000	192.000000	341.878204	191.899124	341.876678	191.833191	341.689728	191.839691	341.760925	191.836395	341.837524	191.890488	342.052460	192.173874	342.274597	192.343124	342.741943	193.347290	342.734741	194.957474	342.956726	196.011734	343.497681	198.546600	343.554382	200.415939	346.671967	201.878052	349.144958	201.803467	
15	15	1.000000	352.000000	192.000000	351.243835	191.893692	350.986755	191.840897	351.055847	191.908691	351.079376	191.777252	351.314240	191.853958	352.011322	192.070786	352.931671	192.265701	353.956604	192.572174	355.820526	193.206772	357.019775	193.547363	359.057678	194.580078	359.884979	194.728546	361.939819	196.068695	362.176208	196.755051	
15	15	1.000000	357.000000	192.000000	356.588074	192.042801	356.191711	191.998032	356.020081	191.955475	356.221436	191.939209	356.399506	191.887558	356.886841	191.870972	357.450562	192.001190	358.608032	192.434845	359.988831	193.091843	360.976471	193.162872	362.049225	193.517090	362.453949	193.619293	363.377991	194.781494	363.241852	195.465561	
15	15	1.000000	362.000000	192.000000	361.393372	192.040115	361.243591	192.000259	361.110443	191.948181	361.168854	191.964890	361.429108	191.948868	362.179688	191.925308	362.543732	192.036316	363.529968	192.513626	364.631165	193.267059	365.272827	193.504700	366.442566	193.846634	366.499603	194.117691	366.802612	195.086548	366.286011	195.561401	
15	15	1.000000	367.000000	192.000000	366.476227	191.952850	366.287994	191.974167	366.151215	191.977448	366.095184	191.969299	366.302399	191.985031	366.501587	192.177078	366.893494	192.265625	367.652954	192.795914	368.148376	193.783707	368.499939	194.224792	369.041412	194.871567	368.989746	195.239761	369.206207	196.292084	368.730560	196.750519	
15	15	1.000000	392.000000	192.000000	391.187744	192.172180	391.144104	192.052628	391.528595	191.603226	392.218323	191.091507	391.778168	191.197556	392.201477	190.963425	393.018066	190.284912	393.700531	190.148697	394.683807	189.389786	394.950562	189.110703	396.562897	187.794754	397.087097	187.151627	396.862579	186.200333	396.549042	185.824371	
15	15	1.000000	397.000000	192.000000	396.821716	191.741486	397.449463	191.184845	397.930756	190.691895	398.595947	190.114929	398.610870	189.962860	398.876129	189.714661	399.805786	189.144699	399.966309	189.208710	400.619629	188.806763	401.265472	188.274200	402.126282	187.362228	402.381012	186.926422	401.924500	186.101227	401.460724	185.793030	
15	15	1.000000	417.000000	192.000000	416.733398	191.964371	416.466248	191.906967	416.006531	191.780792	415.979401	191.754272	415.917542	191.680771	416.536346	191.906677	416.135010	191.766205	416.439606	191.837708	416.307861	191.708252	416.536224	191.713440	415.614594	191.264801	415.179138	191.219269	413.148376	190.676880	411.995117	190.256821	
15	15	1.000000	162.000000	197.000000	161.325745	197.224838	160.981003	197.074249	161.024887	196.884567	161.239014	196.735245	161.604797	196.421844	162.829742	195.818771	163.593506	195.236786	166.510880	193.297272	171.200470	190.429993	174.346481	189.321259	185.899124	188.360901	193.759674	188.681595	190.646866	176.442215	190.599976	177.452713	
15	15	1.000000	167.000000	197.000000	166.466995	197.157944	166.189041	197.182220	166.259903	197.115280	166.535309	196.919632	167.098495	196.852081	168.408310	196.305557	169.422531	195.802505	172.642395	194.251846	177.657455	191.956680	181.121887	191.194244	193.019653	189.780029	201.438812	189.769180	194.154770	181.284775	194.132416	181.928619	
15	15	1.000000	172.000000	197.000000	171.352310	197.216080	171.230728	197.272156	171.273605	197.113632	171.133438	197.023468	171.699112	196.917618	173.153503	196.428101	174.236023	196.021591	178.048065	194.758804	183.267441	192.679596	186.835754	191.928391	199.209671	190.349899	207.020813	190.061096	198.018387	181.910294	198.025070	181.376068	
15	15	1.000000	192.000000	197.000000	191.212524	196.996750	190.940079	196.744781	190.992172	196.834274	191.305771	196.932037	191.238113	197.014465	192.544907	196.782776	193.788406	196.954285	196.996765	197.094757	201.076019	197.524689	204.251648	196.648178	204.149673	191.885727	212.065048	190.658234	207.645111	181.976303	208.025528	191.861710	
15	15	1.000000	207.000000	197.000000	206.373322	196.796738	206.199554	196.752365	206.279602	196.658310	206.396790	196.776260	206.679916	196.937515	207.800171	197.432068	208.508484	197.756516	211.285141	198.233231	216.732147	198.087708	221.053070	198.110855	234.540771	199.195450	243.312592	199.748581	262.468719	201.445358	271.623383	202.427032	
15	15	1.000000	212.000000	197.000000	211.298401	196.833771	211.067703	196.824783	211.081528	196.749344	211.171768	196.868240	211.566360	197.081009	212.523239	197.430969	213.495148	197.476852	216.249054	197.699997	221.655014	198.403625	225.600113	198.967697	237.763931	200.923523	245.660477	202.053574	262.787811	204.708069	271.240662	205.990265	
15	15	1.000000	217.000000	197.000000	216.149857	197.046631	215.886887	197.132294	215.906265	197.166077	216.020844	197.228317	216.524628	197.342377	217.564941	197.399200	218.894287	197.467468	221.787231	198.374008	227.483734	199.898254	231.422485	200.845078	243.694611	203.174805	250.648636	204.029144	265.748810	206.001923	274.102295	207.684586	
15	15	1.000000	222.000000	197.000000	221.294312	196.941605	221.311584	196.856461	220.988449	196.910660	221.284714	197.036026	221.651382	197.237976	222.326447	197.322113	223.664612	197.648972	226.409500	198.772964	231.571426	200.331421	235.095795	201.113007	246.480438	203.205750	253.238892	203.954941	265.250854	204.571518	273.640015	206.221558	
15	15	1.000000	227.000000	197.000000	226.535294	196.969208	225.971451	196.894257	225.992966	197.069611	226.506256	197.147644	226.652451	197.236313	227.142258	197.477951	228.371674	197.842972	231.116562	199.242355	236.541077	200.997849	240.219894	201.792694	246.721741	203.010910	253.369156	204.185608	265.381134	204.802185	273.770294	206.452225	
15	15	1.000000	232.000000	197.000000	231.864487	196.819214	231.006058	196.825256	230.964691	196.936111	231.424332	196.917099	231.879028	197.093857	232.118210	197.517838	233.473831	197.764206	236.304062	199.401611	241.074783	201.131622	242.490326	201.987381	248.113297	202.953964	254.367477	204.215652	265.523041	204.330261	273.719208	206.217529	
15	15	1.000000	237.000000	197.000000	236.981155	196.981476	236.071274	197.037445	236.282288	197.173889	236.846939	197.163651	236.966476	197.345352	237.563095	197.618271	238.712112	198.118271	242.141266	199.945938	246.064972	201.958191	246.435974	202.862610	248.261276	203.126373	254.515457	204.388062	265.129456	204.057022	273.471771	205.774521	
15	15	1.000000	242.000000	197.000000	241.690262	196.933701	241.303375	196.973969	241.326660	196.979660	241.656235	196.940491	241.828629	197.244766	242.840622	197.443314	243.560898	198.100769	245.694214	200.074326	247.077011	201.981262	246.961746	202.905960	248.592667	203.169724	254.427658	204.344421	265.583221	204.459030	273.779388	206.346298	
15	15	1.000000	247.000000	197.000000	247.410065	196.854462	247.405548	196.892624	247.295837	196.899170	247.554749	196.859528	247.713577	197.121201	248.626709	197.521210	249.502472	198.080185	251.753998	200.086334	252.388870	201.521225	252.195633	202.574875	253.573654	204.121078	255.651840	204.253235	265.637207	203.745224	273.833374	205.632492	
15	15	1.000000	257.000000	197.000000	256.475494	197.046921	256.333374	197.159821	256.101929	197.228424	256.292633	197.385574	256.589142	197.679657	257.250916	197.749268	258.243347	198.293549	259.926239	200.564301	261.996277	200.135071	261.377167	201.304810	260.884338	203.464188	260.695465	202.984985	267.373413	203.371948	275.192993	205.558838	
15	15	1.000000	262.000000	197.000000	261.825287	197.119003	261.938232	197.167725	261.630402	197.275635	261.597290	197.302917	262.096497	197.635681	263.127319	197.928848	263.924255	198.522873	266.610229	200.897522	265.727570	199.009750	266.043304	199.813538	266.489746	202.499405	266.498810	202.576874	264.165710	203.524918	272.601074	204.967804	
